school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
42002,32140600703.0,1177.0,901040.0,P H M K M V H S SPanavoor,Aided,8 - 12,1979.0,panavoor,695568,Thiruvananthapuram,Nedumangad,Attingal,Vamanapuram,Attingal *,8.659378,76.98511899999998,False,True,Premkala,DEEPA L B,"P H M K M V H S SPanavoor is a Aided educational institution established in 1979. Situated in the district of Thiruvananthapuram, it offers classes for levels 8 - 12. The campus spans across 315 cent and features 24 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/42002,2014.0
47408,32040301306.0,,,GLPS CHEMBRA,Government,1 - 4,1954.0,CHEMBRA,673573,Kozhikode,Thamarassery,Thamarassery,Koduvally,Kozhikode,11.408232,75.92364,True,True,,sheeja p,"GLPS CHEMBRA is a Government educational institution established in 1954. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 21cent and features 6 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/47408,
14638,32020700107.0,,,Kottayodi LPS,Aided,1 - 5,1924.0,KOTTAYODI,670691,Kannur,Kuthuparamba,Thalassery,Kuthuparamba,Vadakara,,,True,True,,DEEPTHI R K,"Kottayodi LPS is a Aided educational institution established in 1924. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 113.07 m.sq. and features 5 classrooms.",https://sametham.kite.kerala.gov.in/14638,
44443,32140700505.0,,,St.Theresias L. P.S. Neyyattinkara,Aided,1 - 4,1929.0,Neyyattinkara,695121,Thiruvananthapuram,Neyyattinkara,Neyyattinkara,Neyyattinkara,Thiruvananthapuram,8.406821,77.093524,True,True,,Sally Varghese,"St.Theresias L. P.S. Neyyattinkara is a Aided educational institution established in 1929. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 40 cent and features 10 classrooms. Students have access to excellent facilities including a Multi Media Room.",https://sametham.kite.kerala.gov.in/44443,
21660,32060900403.0,,,M. M. U. P. S.Pudupariyaram,Aided,5 -7,1946.0,Puduppariyaram,678731,Palakkad,Palakkad,Palakkad,Malampuzha,Palakkad,10.805849,76.620964,True,True,,PREETHA C R,"M. M. U. P. S.Pudupariyaram is a Aided educational institution established in 1946. Situated in the district of Palakkad, it offers classes for levels 5 -7. The campus spans across 0.42 and features 14 classrooms. Students have access to excellent facilities including a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/21660,
19451,32051200206.0,,,G. H. S. Trikkulam,Government,1 -10,1909.0,CHEMMAD,676306,Malappuram,Parappanangadi,Thirurangadi,Tirurangadi,Ponnani,11.04218,75.90944,True,True,,JASITHA K,"G. H. S. Trikkulam is a Government educational institution established in 1909. Situated in the district of Malappuram, it offers classes for levels 1 -10. The campus spans across 1.5 and features 64 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/19451,
44326,32140400101.0,,,L. M. S. L. P. S.Arumaloor,Aided,1 - 4,1889.0,Moolakkonam,695512,Thiruvananthapuram,Kattakada,Neyyattinkara,Kattakkada,Attingal *,8.436569,77.076092,True,True,,OMANA R,"L. M. S. L. P. S.Arumaloor is a Aided educational institution established in 1889. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 15cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/44326,
42440,32140500401.0,,,Govt. Town UPSKilimanoor,Government,1 - 7,1923.0,KILIMANOOR,695601,Thiruvananthapuram,Kilimanoor,Attingal,Attingal,Attingal *,8.768494999999998,76.883215,True,True,,Sajitha CS,"Govt. Town UPSKilimanoor is a Government educational institution established in 1923. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 7. The campus spans across 1.5 acr and features 26 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/42440,
16207,32041300202.0,,,SREE NARAYANA LPSCHOMBALA,Aided,1 - 4,1906.0,CHOMBALA POST,673308,Kozhikode,Chombala,Vatakara,Vadakara,Vadakara,11.662828,75.556859,True,True,,PRIJITH KUMAR K P,"SREE NARAYANA LPSCHOMBALA is a Aided educational institution established in 1906. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 4 cents and features 5 classrooms.",https://sametham.kite.kerala.gov.in/16207,
33201,32100700211.0,,,Aymanam P.J.M. UPS,Aided,5 -7,1927.0,AYMANAM,686015,Kottayam,Kottayam West,Kottayam,Ettumanoor,Kottayam,9.612565,76.505712,True,True,,THOMAS MATHEW,"Aymanam P.J.M. UPS is a Aided educational institution established in 1927. Situated in the district of Kottayam, it offers classes for levels 5 -7. The campus spans across 2.5 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/33201,
27313,32080701701.0,,,Govt. UPS Thalacodu,Government,1 - 7,1966.0,Thalakode,686693,Ernakulam,Kothamangalam,Kothamangalam,Kothamangalam,Idukki,10.049928,76.753443,True,True,,SATHEESH BABU TK,"Govt. UPS Thalacodu is a Government educational institution established in 1966. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 1.40 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/27313,
18550,32050600401.0,,,A.L.P.S. Peramkulam,Aided,1 - 4,1976.0,PULLARA-MELMURI,673642,Malappuram,Manjeri,Malappuram,Malappuram,Malappuram *,,,True,True,,ABEY MATHEW M. M,"A.L.P.S. Peramkulam is a Aided educational institution established in 1976. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 8 classrooms.",https://sametham.kite.kerala.gov.in/18550,
13062,32020200921.0,13012.0,,A K G S Govt. H. S.S. Peralasseri,Government,5 - 12,1956.0,PERALASSERY,670622,Kannur,Kannur South,Kannur,Dharmadam,Kannur,11.833087,75.481913,False,False,USHA KANNOTH,SUSMITHA KUNNUMCHALIL RAYAROTH,"A K G S Govt. H. S.S. Peralasseri is a Government educational institution established in 1956. Situated in the district of Kannur, it offers classes for levels 5 - 12. The campus spans across 2 acre  28 cent and features 52 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/13062,1990.0
38085,32120100617.0,,,St. George Asram H.SChayalode Mangadu,Aided,8 - 10,1976.0,Chayalodu,691556,Pathanamthitta,Adoor,Pathanamthitta,Konni,Pathanamthitta *,9.099379,76.832429,True,True,,Deenamma G,"St. George Asram H.SChayalode Mangadu is a Aided educational institution established in 1976. Situated in the district of Pathanamthitta, it offers classes for levels 8 - 10. The campus spans across 6 Acre and features 3 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/38085,
36430,32110600510.0,,,C S L P SchoolPeringala,Aided,1 - 4,1966.0,peringala,690559,Alappuzha,Kayamkulam,Mavelikkara,Kayamkulam,Alappuzha,9.178032,76.51190699999998,True,True,,T C ANNAMMA,"C S L P SchoolPeringala is a Aided educational institution established in 1966. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 0.5 and features 6 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/36430,
40443,32131000208.0,,,GUPS Poomkulanji,Government,1 - 7,1948.0,Poonkulanji,689695,Kollam,Punalur,Punalur,Pathanapuram,Mavelikkara (SC),8.887791,76.958284,True,True,,Jaimole J,"GUPS Poomkulanji is a Government educational institution established in 1948. Situated in the district of Kollam, it offers classes for levels 1 - 7. The campus spans across 1acre and features 7 classrooms.",https://sametham.kite.kerala.gov.in/40443,
14462,32020500303.0,,,MENAPROM EAST UPS,Aided,1 - 7,1924.0,MEKKUNNU,670675,Kannur,Chokli,Thalassery,Thalassery,Vadakara,11.722918,75.578458,True,True,,P K PRASANTH KUMAR,"MENAPROM EAST UPS is a Aided educational institution established in 1924. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 46cent and features 10 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/14462,
41060,32130900511.0,2116.0,,Perinad Govt:H.S.,Government,8 - 12,1981.0,chemmakkad,691601,Kollam,Kundara,Kollam,Kundara,Kollam,,,False,False,Beena S,USHA KUMARY S,"Perinad Govt:H.S. is a Government educational institution established in 1981. Situated in the district of Kollam, it offers classes for levels 8 - 12. The campus spans across 1.61 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/41060,2004.0
38714,32120300103.0,,,Govt L.P.S VayalaNorth,Government,1 - 4,1930.0,VayalaNorth,689513,Pathanamthitta,Konni,Pathanamthitta,Konni,Pathanamthitta *,9.217407,76.74834799999998,True,True,,JAYA M P,"Govt L.P.S VayalaNorth is a Government educational institution established in 1930. Situated in the district of Pathanamthitta, it offers classes for levels 1 - 4. The campus spans across 12CENT and features 4 classrooms. Students have access to excellent facilities including a Computer Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/38714,
19543,32050900215.0,,,G. M. U. P. S.Veliyancode South,Government,1 - 7,1956.0,Veliancode,679579,Malappuram,Ponnani,Tirur,Ponnani,Ponnani,10.72548,75.95256999999998,True,True,,SREEDHARAN T,"G. M. U. P. S.Veliyancode South is a Government educational institution established in 1956. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 1.4 and features 35 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/19543,
44072,32140700103.0,1136.0,,Govt. L.V. H.S.S.Arayoor,Government,1 - 12,1907.0,Arayoor,695122,Thiruvananthapuram,Neyyattinkara,Neyyattinkara,Neyyattinkara,Thiruvananthapuram,8.364440999999998,77.124469,False,False,UPENDRAN ASARI S,SUNITHAKUMARI.A.S,"Govt. L.V. H.S.S.Arayoor is a Government educational institution established in 1907. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 12. The campus spans across 3 Acre and features 14 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/44072,2004.0
19778,32051000409.0,,,A. M. U. P. S.Kanjirakol,Aided,1 - 7,1919.0,Thekken Kuttoor,676551,Malappuram,Tirur,Tirur,Tirur,Ponnani,,,True,True,,HANEEFA . P,"A. M. U. P. S.Kanjirakol is a Aided educational institution established in 1919. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 50 cent and features 27 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/19778,
41007,32130300303.0,2107.0,,Nedumgolam Govt: H S,Government,1 - 12,1931.0,NEDUNGOLAM,691334,Kollam,Chathannoor,Kollam,Chathannoor,Kollam,,,False,False,JAYAKUMAR K R,SUSAN VARGHESE,"Nedumgolam Govt: H S is a Government educational institution established in 1931. Situated in the district of Kollam, it offers classes for levels 1 - 12. The campus spans across 68 cent and features 25 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/41007,2004.0
30210,32090300901.0,,,G.L.P.S.Karimkulam,Government,1 - 4,1973.0,karimkulam,685505,Idukki,Kattappana,Kattappana,Peerumade,Idukki,9.652757,77.027563,True,True,,L SRINIVASAN,"G.L.P.S.Karimkulam is a Government educational institution established in 1973. Situated in the district of Idukki, it offers classes for levels 1 - 4. The campus spans across 1.47 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/30210,
18072,32050200516.0,11023.0,,G.H.S.S. Kottappuram,Government,5 - 12,1974.0,Kottappuram,673637,Malappuram,Kondotty,Malappuram,Kondotty,Malappuram *,11.16717,75.93868,False,True,11023_adm,YANGTSY D B,"G.H.S.S. Kottappuram is a Government educational institution established in 1974. Situated in the district of Malappuram, it offers classes for levels 5 - 12. The campus spans across 3.5 acre and features 53 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/18072,2000.0
41084,32130400101.0,2132.0,902013.0,Govt: V H S SKottamkulangara,Government,1 - 12,1880.0,kottankulangara,691583,Kollam,Chavara,Kollam,Chavara,Kollam,,,True,False,Hubert Antony,SULATHA A,"Govt: V H S SKottamkulangara is a Government educational institution established in 1880. Situated in the district of Kollam, it offers classes for levels 1 - 12. The campus spans across 2.09 and features 38 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/41084,2014.0
44431,32140700501.0,,,M. S. C. L. P. S.Maruthathoor,Aided,1 - 5,1936.0,Maruthathoor,695122,Thiruvananthapuram,Neyyattinkara,Neyyattinkara,Neyyattinkara,Thiruvananthapuram,,,True,True,,Mary Sancy K,"M. S. C. L. P. S.Maruthathoor is a Aided educational institution established in 1936. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 5. The campus spans across 60 cent and features 5 classrooms. Students have access to excellent facilities including a Multi Media Room.",https://sametham.kite.kerala.gov.in/44431,
48460,32050402606.0,,,Moothedam St. Mary`sEM UPS,Unaided Recognised,1 - 7,2004.0,moothedam,679333,Malappuram,Nilambur,Wandoor,Nilambur,Wayanad *,,,True,True,,ulmuneessa,"Moothedam St. Mary`sEM UPS is a Unaided Recognised educational institution established in 2004. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 1.5 and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/48460,
13373,32020100104.0,,,Munderi Central U.P.School,Aided,1 - 7,1931.0,MUNDERI,670591,Kannur,Kannur North,Kannur,Kannur,Kannur,11.93302,75.437453,True,True,,Asalatha KN,"Munderi Central U.P.School is a Aided educational institution established in 1931. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 31.17r and features 28 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/13373,
